% Flood Neural Network. Isoperimetric problem results data file.
% Column data:
%  1 - Independent variable (t)
%  2 - Dependent variable (x)
%  3 - Dependent variable (y)

0.912 0.224945 0.0637587
0.913 0.222724 0.0631968
0.914 0.220495 0.0626313
0.915 0.218258 0.0620622
0.916 0.216014 0.0614894
0.917 0.213762 0.060913
0.918 0.211502 0.060333
0.919 0.209235 0.0597493
0.92 0.20696 0.0591619
0.921 0.204678 0.0585709
0.922 0.202388 0.0579762
0.923 0.20009 0.0573779
0.924 0.197785 0.0567759
0.925 0.195472 0.0561703
0.926 0.193151 0.0555609
0.927 0.190823 0.0549479
0.928 0.188487 0.0543312
0.929 0.186143 0.0537108
0.93 0.183792 0.0530867
0.931 0.181433 0.052459
0.932 0.179066 0.0518275
0.933 0.176692 0.0511923
0.934 0.17431 0.0505534
0.935 0.17192 0.0499108
0.936 0.169522 0.0492645
0.937 0.167117 0.0486144
0.938 0.164705 0.0479607
0.939 0.162284 0.0473032
0.94 0.159856 0.046642
0.941 0.15742 0.045977
0.942 0.154977 0.0453083
0.943 0.152525 0.0446359
0.944 0.150067 0.0439597
0.945 0.1476 0.0432798
0.946 0.145126 0.0425961
0.947 0.142644 0.0419086
0.948 0.140154 0.0412174
0.949 0.137656 0.0405224
0.95 0.135151 0.0398237
0.951 0.132638 0.0391212
0.952 0.130118 0.0384149
0.953 0.127589 0.0377048
0.954 0.125053 0.0369909
0.955 0.122509 0.0362733
0.956 0.119958 0.0355518
0.957 0.117398 0.0348266
0.958 0.114831 0.0340975
0.959 0.112257 0.0333647
0.96 0.109674 0.032628
0.961 0.107084 0.0318876
0.962 0.104486 0.0311433
0.963 0.10188 0.0303952
0.964 0.0992667 0.0296433
0.965 0.0966454 0.0288875
0.966 0.0940164 0.0281279
0.967 0.0913797 0.0273645
0.968 0.0887352 0.0265973
0.969 0.0860829 0.0258262
0.97 0.0834228 0.0250513
0.971 0.080755 0.0242725
0.972 0.0780794 0.0234899
0.973 0.0753961 0.0227034
0.974 0.0727049 0.0219131
0.975 0.070006 0.0211189
0.976 0.0672994 0.0203209
0.977 0.0645849 0.019519
0.978 0.0618627 0.0187132
0.979 0.0591326 0.0179035
0.98 0.0563948 0.01709
0.981 0.0536492 0.0162725
0.982 0.0508958 0.0154512
0.983 0.0481346 0.0146261
0.984 0.0453656 0.013797
0.985 0.0425888 0.012964
0.986 0.0398043 0.0121271
0.987 0.0370119 0.0112864
0.988 0.0342117 0.0104417
0.989 0.0314037 0.00959311
0.99 0.0285879 0.00874062
0.991 0.0257643 0.00788422
0.992 0.0229329 0.0070239
0.993 0.0200936 0.00615966
0.994 0.0172466 0.0052915
0.995 0.0143917 0.00441942
0.996 0.011529 0.0035434
0.997 0.00865849 0.00266346
0.998 0.00578015 0.00177958
0.999 0.00289399 0.00089176
1 0 0
