% Yield (g): 16667.8
% Batch time (h): 54
%
% 1 - Time
% 2 - Cell mass concentration (g/l)
% 3 - Substrate concentration (g/l)
% 4 - Product concentration (g/l)
% 5 - Broth volume (l)
% 6 - Specific growth rate
% 7 - Specific productivity
% 8 - Feed rate -control- (g/l)

36.5345 15.0369 0.579356 91.1754 105.434 0.0441459 0.249806 4.54803
36.5745 15.0375 0.572001 91.168 105.616 0.0439933 0.248439 4.55197
36.6151 15.038 0.565223 91.1599 105.801 0.0438505 0.247163 4.55597
36.6562 15.0385 0.558967 91.151 105.988 0.0437171 0.245971 4.56002
36.6981 15.0389 0.553184 91.1414 106.179 0.0435923 0.244858 4.56415
36.7407 15.0392 0.547829 91.1311 106.374 0.0434756 0.243818 4.56834
36.784 15.0395 0.542858 91.1202 106.572 0.0433662 0.242844 4.57261
36.8283 15.0398 0.538231 91.1086 106.774 0.0432636 0.24193 4.57696
36.8734 15.0401 0.533909 91.0963 106.981 0.0431672 0.241071 4.5814
36.9196 15.0403 0.529858 91.0834 107.193 0.0430763 0.24026 4.58594
36.9668 15.0405 0.526045 91.0699 107.409 0.0429903 0.239492 4.59058
37.0151 15.0407 0.522439 91.0557 107.631 0.0429087 0.238763 4.59532
37.0647 15.0408 0.519012 91.0409 107.859 0.0428308 0.238066 4.60019
37.1155 15.0409 0.515737 91.0254 108.093 0.0427562 0.237397 4.60517
37.1676 15.041 0.512591 91.0093 108.333 0.0426843 0.236751 4.61029
37.2211 15.0411 0.509552 90.9924 108.58 0.0426147 0.236125 4.61554
37.2761 15.0412 0.506598 90.9749 108.834 0.0425469 0.235515 4.62093
37.3327 15.0413 0.503713 90.9567 109.095 0.0424804 0.234915 4.62647
37.3908 15.0413 0.500879 90.9378 109.365 0.042415 0.234325 4.63216
37.4506 15.0414 0.498082 90.9181 109.642 0.0423502 0.233739 4.63802
37.5121 15.0414 0.495311 90.8977 109.927 0.0422858 0.233157 4.64403
37.5752 15.0415 0.492554 90.8766 110.22 0.0422215 0.232575 4.6502
37.6401 15.0415 0.489805 90.8548 110.522 0.0421571 0.231992 4.65654
37.7065 15.0415 0.487056 90.8322 110.832 0.0420924 0.231406 4.66304
37.7746 15.0415 0.484305 90.8089 111.149 0.0420273 0.230817 4.66968
37.8441 15.0416 0.481551 90.7849 111.474 0.0419617 0.230224 4.67647
37.9151 15.0416 0.478792 90.7604 111.806 0.0418957 0.229627 4.68338
37.9872 15.0416 0.476033 90.7352 112.144 0.0418292 0.229027 4.69041
38.0604 15.0416 0.473274 90.7095 112.488 0.0417624 0.228424 4.69754
38.1345 15.0416 0.470521 90.6833 112.836 0.0416952 0.227819 4.70475
38.2093 15.0416 0.467778 90.6567 113.188 0.0416278 0.227212 4.71203
38.2846 15.0416 0.465048 90.6298 113.544 0.0415603 0.226605 4.71936
38.3604 15.0416 0.462335 90.6026 113.902 0.0414927 0.225998 4.72672
38.4365 15.0416 0.459642 90.5751 114.262 0.0414251 0.225393 4.73411
38.5128 15.0415 0.456972 90.5473 114.623 0.0413577 0.224789 4.74151
38.5892 15.0415 0.454326 90.5194 114.986 0.0412904 0.224187 4.74892
38.6656 15.0415 0.451706 90.4913 115.349 0.0412233 0.223588 4.75633
38.7421 15.0415 0.449113 90.4631 115.713 0.0411564 0.222992 4.76374
38.8185 15.0415 0.446547 90.4347 116.077 0.0410897 0.222398 4.77114
38.8949 15.0415 0.444009 90.4063 116.442 0.0410233 0.221808 4.77853
38.9712 15.0415 0.4415 90.3777 116.807 0.0409572 0.221221 4.7859
39.0474 15.0414 0.439018 90.349 117.172 0.0408914 0.220638 4.79326
39.1235 15.0414 0.436564 90.3202 117.537 0.0408258 0.220058 4.80061
39.1995 15.0414 0.434137 90.2914 117.902 0.0407606 0.219482 4.80794
39.2753 15.0414 0.431738 90.2624 118.267 0.0406956 0.218908 4.81526
39.3511 15.0414 0.429365 90.2334 118.632 0.0406309 0.218339 4.82256
39.4267 15.0413 0.427019 90.2043 118.997 0.0405666 0.217773 4.82984
39.5021 15.0413 0.424699 90.1751 119.361 0.0405025 0.21721 4.8371
39.5775 15.0413 0.422405 90.1459 119.726 0.0404387 0.21665 4.84435
39.6527 15.0413 0.420136 90.1166 120.091 0.0403752 0.216094 4.85158
39.7278 15.0412 0.417892 90.0872 120.456 0.040312 0.215541 4.8588
39.8028 15.0412 0.415672 90.0578 120.82 0.040249 0.214992 4.86599
39.8776 15.0412 0.413476 90.0283 121.185 0.0401864 0.214445 4.87317
39.9524 15.0411 0.411304 89.9987 121.549 0.040124 0.213902 4.88034
40.027 15.0411 0.409156 89.9691 121.913 0.0400619 0.213362 4.88749
40.1014 15.0411 0.40703 89.9395 122.278 0.04 0.212826 4.89462
40.1758 15.041 0.404927 89.9097 122.642 0.0399385 0.212292 4.90173
40.25 15.041 0.402845 89.88 123.006 0.0398772 0.211761 4.90883
40.3241 15.041 0.400786 89.8502 123.37 0.0398162 0.211234 4.91592
40.3981 15.0409 0.398748 89.8203 123.734 0.0397554 0.21071 4.92298
40.472 15.0409 0.396731 89.7904 124.098 0.0396949 0.210188 4.93004
40.5457 15.0409 0.394735 89.7604 124.462 0.0396346 0.20967 4.93707
40.6194 15.0408 0.39276 89.7304 124.826 0.0395747 0.209154 4.94409
40.6929 15.0408 0.390804 89.7003 125.189 0.0395149 0.208641 4.9511
40.7663 15.0408 0.388868 89.6702 125.553 0.0394554 0.208132 4.95809
40.8396 15.0407 0.386952 89.6401 125.917 0.0393962 0.207625 4.96507
40.9128 15.0407 0.385055 89.6099 126.28 0.0393372 0.207121 4.97203
